RegionID,SizeRank,RegionName,RegionType,StateName,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31
11,28,Connecticut,state,,264092.9424793980,264209.31998000200,264384.06126209400,264378.77319712500,264838.4362422840,265364.0301079530,265720.18221145100,265939.0130392630,266118.91639626100,266697.5655787670,267380.60587603100,268448.92478587600,269161.18045660400,269734.82398100800,270263.1906741370,271311.6002835210,272575.04340765000,273689.7835244210,274605.35527294300,275145.92484812700,275664.5544801350,276170.5852997690,277095.53396814500,278031.7966030680,278858.5804812800,279286.70371111300,279835.32296271700,280092.31600097200,280432.3619431810,280508.7880813830,280855.7660914280,281255.4066354940,281790.6305340470,282142.11279775800,282375.7509748780,282494.2008286720,282643.43585358700,283033.2965852190,283665.87177860400,284369.72811717200,284778.4105291060,285027.2982954780,285306.38055656000,285663.68019927300,285808.67599523100,286134.9893075150,286756.9782862440,287697.7880883560,288854.70103419800,290044.863255502,291716.8686763730,293376.32177476900,294328.4615466520,294497.2134166790,294788.92996774800,296578.4446869790,300139.1452423330,304971.6539609440,310591.99497689600,316445.8708918540,322082.07818531500,327626.8769674490,333025.8871802510,338313.6812566370,343264.0844362080,347801.1152690940,350585.70127969600,351278.45008998400,349993.9652609660,348934.5843512270,349019.78256866500,350670.94564878800,354773.47156585800,360716.76505930700,367952.67197459300,374670.7749103340,380850.06305723200,386077.7865995270,389387.1437447270,390086.91494403100,389072.9791081190,388250.7306777820,388480.1685927640,388747.10772322500,389271.5936841030,390116.3815886030,392448.03310953300,395144.43044714200,398504.514370007
55,30,Utah,state,,262026.40222588400,264250.30796355300,266042.54474580300,267777.2051651780,269715.75524205000,271893.9473839840,273793.78198073200,275409.57803307500,276921.57928387000,278547.8521765640,280303.3243541270,282144.66495504500,284088.49050763500,286326.46950279900,288828.9571762660,291417.9523696210,293770.9484517150,296071.15804196700,298194.5274182640,300353.24461920800,302467.0944716560,304514.1888093870,306602.6511474220,308878.92507129100,311501.38212657100,314315.3210282580,317284.85918644200,319784.5442943740,322082.0518172840,324122.4856772830,326965.8463142550,329806.4493880130,332537.0698995110,334642.6546917270,336684.79030420300,338506.4395398890,340892.68603929000,343736.74881713400,346947.4367118820,349461.59020644200,351108.295998912,352158.21312219000,353152.4938967170,354391.9422243420,355981.989532263,357989.63372145300,360553.34814646600,363617.9293213920,366918.66012978800,370514.11371430000,374369.1964298310,377996.036806012,380235.1401586090,381487.8541209420,382915.6072921060,386129.7956716160,391526.89818582900,398464.3084922310,406332.60297574300,414319.0308515380,422413.74511189800,430663.24950178100,439361.6087536160,448814.2845352040,459414.12532543300,470122.70428666500,479724.24350826200,487247.97071843200,492955.8875047700,497767.2435801560,502538.44079391000,507878.46948953200,515673.8447147280,526055.3742659220,538306.2102101830,549923.6352319630,558790.76988529,563608.7442783670,562829.7282032130,557683.7561205220,550354.4549457670,543973.7822955670,538637.3572333990,533352.7265637500,529731.4608935670,527586.3379008010,527993.7633994640,528297.0022956090,529447.1079773050
19,31,Iowa,state,,126571.89568364100,127574.81623072900,128029.5901627620,128186.37699330100,128178.9378407920,128401.15954077200,128571.0984686540,128872.26671731900,129344.13151768500,130077.82140071300,130816.2292189020,131416.49574005600,131857.05166817200,132203.41661096100,132433.88337254300,132748.14149662500,133180.92825456100,133713.62011779500,134308.404483428,134829.98081780400,135385.9567290930,135978.82128476500,136577.44491452800,137057.3050870190,137547.73259218500,138221.84657930000,139093.60859774900,139818.78075597700,140490.73920115700,141127.17758128000,142013.3968250970,142672.47395404000,143331.34467711500,143708.7721853350,144286.78197516100,144815.92850456500,145725.83627832000,146974.17522946700,148462.08133195800,149681.73421359000,150629.62077541900,151402.98368198200,151960.9813860750,152358.08815503400,152672.98295617800,153404.72210153900,154215.56925071300,155046.74645798800,155342.5284553680,155950.56597067100,156858.33373705700,158166.20704437500,159498.0779857460,160691.2914160510,162103.43865947000,163559.5022720730,165598.75024488600,167642.74776980900,169495.6741598820,170716.87179598700,171734.22270989700,172947.23560033500,174406.0892561020,176133.63543736400,178068.22179405100,180170.1498343330,181951.87684675300,182960.68374057100,183315.58476310400,183753.00828181800,184630.84859901400,185884.62162056400,188044.3225022500,190765.4318513110,194109.9245506200,197315.38226324600,200428.33996434600,203111.57043530500,204741.45525650800,205268.57677461800,205140.3325241880,205255.55029938200,205595.08247651400,205669.39592322800,205335.4988463240,205691.01882867400,207524.5339416460,210374.46230768500,213205.05526018200
42,32,Nevada,state,,238216.9949145340,239592.51450685400,240787.42673830300,242270.01632109600,243683.53566067,245273.38361727200,246385.5377253310,246950.29861474800,247440.76874200100,248073.5830898790,249328.8105063640,250803.62124214100,252645.93841171300,255030.65610002500,257691.13602938900,260418.46631326500,262553.8253182970,264676.66029298000,266892.609940025,269575.43137738500,272574.8430772450,275776.5727310470,278873.41089803800,282053.5588649990,285019.09743530000,287956.36480713800,290935.4701726960,293916.6632175300,296985.61596692000,299923.62204756600,303249.0644292260,306637.69522068300,309760.8166463410,312252.02029856700,314218.66299554700,315700.48393890900,316947.6879282820,318304.17083556500,319678.9774603500,320791.77280470500,321153.2700826650,321468.64254788400,321801.38505049500,322415.05931827700,322818.74787263500,323190.2518487650,323793.8782586230,324724.92971589900,326404.17790767500,328269.12160909400,330389.2433568450,331912.05421285500,332380.54031695100,332286.6696779950,332589.8035105690,334207.3030842500,336946.4248493100,340321.2862362950,344465.9161757650,349008.6420891760,353660.9824052280,358451.24030426300,363459.88044163600,368977.6608521240,374829.486870643,381348.5713588610,387935.7841372290,394156.6016022560,399521.9831817370,404459.1128337730,409783.0188741370,415118.91516909900,421870.04386026500,429691.25546864400,438782.39887278800,447531.09048378900,455379.66881223300,461736.7476096650,464890.5658047470,464300.9342023080,460044.817732169,454655.5552072240,448928.8211941720,443429.25114324500,438071.6786081810,433873.48806602400,431446.0631462580,430478.37617516100,430482.60899047500
6,33,Arkansas,state,,112600.0054735380,113253.95798394100,113641.83191615000,113870.83806891700,114111.608533261,114498.1154756880,114737.41331080200,115122.62551823500,115558.47948807900,116157.66956440700,116632.01912749000,117036.89910981700,117368.41258154200,117645.68356640700,117948.17079448700,118298.73188160500,118668.38538630000,118947.22384083900,119305.09568422900,119646.76384761600,120165.37832328400,120710.90562948600,121322.46621476900,121899.2416194920,122460.37800752800,122985.90953049300,123762.01449834300,124384.98360705500,124977.68531322500,125123.8852676420,125406.62631519400,125599.38436303400,125925.69181026000,126026.74540234200,126369.40210414400,126854.88026973900,127374.97714482700,127833.63225996300,128230.79285140600,128754.2925925080,129252.10042615700,129890.04163933100,130380.18926691900,130772.4027468270,130822.71568936400,131080.72238449500,131496.8091912460,132135.07402909100,132589.11292971200,133197.4949280050,134067.94977222800,135226.87241534600,136198.32046879700,136983.8184510810,137906.59473302200,139189.5284790670,140930.56902546200,142608.11953973700,144237.56032742200,145492.92121901900,146785.84312506000,148225.1793312210,149955.6689930130,151801.00733552100,153828.10450367700,156209.52535431600,158592.37244591700,160593.1598628880,161845.9366545550,163032.08372423100,164504.2861278490,166298.57224672300,168487.03716331200,170653.87230187700,172702.9759590890,174639.63448949400,176222.18376135800,177746.78728143500,178578.85964733900,178996.3172739750,178886.29946039400,178768.0888294660,178557.55211119200,178388.08359045300,179499.89907692700,181366.915308853,183768.68195461800,184867.06743708100,185568.61368610100
34,34,Mississippi,state,,115912.28454616900,116374.518698556,116570.12669066800,116634.64465496700,116749.09759943700,117071.09758163500,117348.97005869100,117522.83592391700,117697.1763196830,117732.77295093000,117762.65550548100,117809.39251465200,118021.06365024300,118422.47637478800,118798.75716857000,119125.90761792600,119098.66294215100,118972.63696989200,118892.72963277700,119074.92993019400,119423.22730438400,119865.86933887800,120150.25301993800,120297.53802351700,120438.22814023800,120732.6724619230,121527.00604517800,122155.57521243600,122542.88526418700,122292.15211699500,121927.10484483600,121629.13915725700,121721.34110951800,121989.92253075500,122720.13668774400,123403.00587064200,123988.23439707100,124318.73785498200,124818.3075450320,125398.38778992200,125968.69126275900,126476.16677408000,126904.70350914300,127162.78913088500,127122.50132262300,127344.21292950300,127708.67736970900,128273.92533604800,128550.25046483000,128936.17186236000,129650.06915405100,130497.34418136000,131117.05697835000,131236.92368314600,131766.68513626900,132789.11285982500,134420.2043536610,135689.1751145870,136771.79470172000,137564.8047069740,138634.04133259700,139963.23717734700,141526.6075432440,143221.434489261,145023.16586118600,146930.76336590800,148876.64310865100,150614.7526298310,151900.51128619200,153304.73719052800,155310.8579325120,157492.61645954600,159377.63508247500,160453.7516375760,161420.47690964800,162323.13083254200,163246.1071492320,164596.76092866500,165751.45289071300,166420.1821818580,166171.6642849760,165414.03690493500,164543.47562494400,163815.59828478900,164612.11127104800,165726.1685543630,167085.709181603,167735.3407994230,168513.11696142600
23,35,Kansas,state,,118450.5219275110,119057.75749031100,119352.21377889600,119530.91262708700,119689.4770527410,119982.90659416600,120130.96130025000,120264.48477208900,120481.05032525700,120873.39208152000,121463.90862977000,122080.51365153400,122769.2609968770,123359.52570240300,123908.24571982300,124494.47484481500,124987.54744361700,125322.3819326240,125627.13751510400,125959.40639541600,126409.83776475400,126829.38112180300,127239.23357039200,127746.29802760600,128386.75737035700,129172.38986207700,130108.69684700200,130940.40455626200,131729.4208231690,132259.0083487130,132864.90840754000,133373.80077727500,133979.18160257500,134384.83437998700,134893.71218466600,135321.2441088420,135822.491648021,136423.43838884600,137246.55756013200,138075.23749826100,138688.69999726400,139230.2101366380,139732.38307078000,140356.2376438880,140873.46404344700,141590.15114781400,142554.58316594200,143683.2086455640,144407.20533316000,144909.71295817800,145353.14707667500,146053.81616641800,146476.02036304900,146762.40594799,147448.33130950700,149151.69163493000,,,161355.9018571350,164593.97806640200,167191.9707014950,169545.18099025400,172073.68272568200,174752.20313394400,177647.0008140140,180543.3698380290,183013.8592918340,184657.80858132700,185434.33225558500,185947.1739589960,186793.48070878200,188024.5381397510,190569.1894389820,193843.19943449800,197806.72191741600,201404.70014922000,204570.6382457760,207293.99403812600,209122.9387098430,209937.46240949500,209820.92381174400,209752.71692656500,209931.12194716600,210187.1432062730,210674.62560600200,212378.96342689200,215602.3530874420,219518.38564534500,223148.86588677200
41,36,New Mexico,state,,166818.49232461000,167214.31974048000,167525.65296147300,168011.68293897200,168711.34154944400,169466.79264935400,169848.467049861,170035.01889686400,170101.3323981240,170519.69464316700,171048.18562934500,171582.03935783400,171666.47196428800,171807.64798980300,172135.6281756480,172934.13534990300,173591.39879688400,174145.2641344110,174639.38842776300,175048.72517661400,175476.07712513200,175890.00316420600,176449.2240338370,176960.44026301700,177312.32528455400,177737.2891041120,178442.537636555,179187.57689707700,179893.7925950030,180443.96379960800,181305.63219570000,182327.15008576500,183518.73785804100,184355.56210070800,185200.56050093100,185949.1388639510,186864.68577877000,187686.92084928200,188621.2737984170,189733.43603386200,191028.14614768000,192233.36505157700,193196.19938468800,193960.13161177700,194582.9460888820,195348.91414504000,196486.01135467300,197968.17184283100,199389.7498253440,200570.67096070400,201832.8626557600,203266.5168064210,204543.01640076600,205774.69190638500,207366.84140187000,209582.32505483100,212503.6380443120,215707.14537622100,218882.45831906100,221785.4527079330,224620.97682310200,227874.54704391900,231327.49703377700,234939.3664294980,238542.30132487800,242235.13560399000,245520.94365437400,248113.37240915900,249777.33841643100,251228.03510456100,253121.1103515120,255572.9147607750,259129.54082875000,263731.60826039200,269300.5472910310,274638.32712095300,279007.7551392690,282701.8802774340,285072.8545055010,285977.8841156310,285398.52421780500,284737.27438636800,284325.12469221300,284095.1600357560,283968.1233178150,284512.5146593430,285890.5124922320,287682.6440101830,289593.6132986960
38,37,Nebraska,state,,145306.90234145500,146327.4748788870,147051.35025282700,147630.64900677000,148099.60657738400,148664.94278778300,149142.99333833400,149610.91903602600,150176.13372973700,150881.28327718900,151715.7460881120,152498.29130487200,153235.4512963710,153908.0333190070,154702.42107530100,155663.24549589400,156674.28522509000,157698.7189479950,158613.29586843000,159392.98857240900,160145.5790007750,160980.03101062400,161906.63242772200,162752.4422604680,163600.17505873200,164533.90872553700,165633.2734241670,166615.64225309000,167536.15291608300,168334.1245830810,169324.36798791200,170219.5926962310,171134.4917238790,171671.3859366200,172292.8745509560,172761.44778719000,173568.72800320000,174500.3277601330,175609.4723266930,176614.08749806800,177477.1721393330,178353.03994073300,179093.98570512500,179854.6303041270,180543.6513369400,181452.03463231000,182490.80354934100,183617.59863223400,184663.85602314400,185654.34753452900,186638.1474580310,187581.2003103330,188299.26402690900,188943.64786918600,189923.14744879300,191539.1123637870,193916.97483873800,196452.91746748400,199040.16931764300,201316.97801407100,203581.0239088180,206018.86503621800,208795.8469622980,211898.61218349600,215226.11772079600,218478.46770292700,220802.6945582980,221777.90715360400,221542.78645075700,221446.8752687230,222153.52074703900,223613.34617496300,226321.93888855300,230066.4928882040,234778.08314488300,239387.50856993400,243170.140513538,246067.03174557900,247488.49843405100,247656.2002271400,246961.85214227400,246700.45907604400,247020.2343826960,247711.31878106900,248314.47218085900,249139.64034755100,250477.20311873700,252192.5851771630,254094.73254708000
20,38,Idaho,state,,194720.36422167000,196448.3507562860,198120.36682950300,199609.76318339900,201237.27176449700,202905.09962123600,204274.14321237600,205447.14720270000,206691.28455021000,208102.14590499700,209717.21693565800,211408.81239006900,213097.91528133300,214917.46546926200,216712.05192516600,218645.4106427580,220261.42179773900,221909.63995139400,223423.4276329670,224892.76723554800,226470.29366587700,228239.62350644600,230208.97878841800,232191.03271930500,234275.37315678700,236545.46580956200,239314.52092852200,242163.29116361500,245116.42412416500,247785.0129281340,250761.15019158900,253769.6439671540,256791.19665174400,259439.46537704400,262015.77415203600,264508.6719239220,266886.9786416820,269151.9601467910,271512.02750590100,273893.3955392040,276208.1474792930,278500.278002143,280791.7975684760,283166.57375465300,285359.8894238420,287932.21717123800,290856.63257087600,294148.83211243100,297486.4116267810,301079.79656544500,305108.28157806700,309229.579460762,312557.3030573770,314993.303802457,317475.5546416150,321121.2931870610,326807.3900808460,334146.8628777670,343164.8652792730,353270.4152441470,364199.65139753000,375616.4525584140,387820.62607900200,400584.9952819650,413512.4349222520,424777.54827731300,433308.02343710500,438774.0096367870,442074.6404179370,444811.3589852740,447867.1600198550,451589.5630696920,456468.3417072870,462932.2369608860,470875.23217123800,479343.6001266680,486204.9146221490,490578.0079152570,490319.95714606700,486066.73490947700,479094.5516274490,472436.0681712770,466188.44300320100,459434.1427451920,452798.91978695100,448406.4167211450,446967.4021608450,447648.63500699000,449201.36234965800
61,39,West Virginia,state,,104389.57781477300,104706.37202660500,104869.71245641400,104798.08882585100,104673.49642149300,104643.41325174000,104490.09568619500,104346.73425390900,104454.92876121800,104616.28884813400,104766.79452555600,104804.36096382000,104860.92698738100,105122.37860806100,105474.71635041600,106072.46301390900,106533.80966157600,106683.9965763250,106491.69384835900,106268.30870407700,106418.57985719000,106774.48906056600,107216.02540524500,107396.92437826900,107672.451852112,108042.74556270000,108968.42616054800,109990.44555308200,110889.1333290130,111192.21096579200,111126.9552951280,110945.1405749810,111120.98104577900,111256.96847814200,111608.9036238950,111864.52752400200,112120.92937448700,112428.17750021200,112755.37960142100,113068.71300313300,113185.3336064890,113300.77146038800,113481.98655784300,113514.84196545000,113375.25574098800,113469.45600144700,113756.17204333300,114177.82798162500,114422.83854637100,115071.46637852400,116059.14200710500,117241.98069939200,118080.29614907500,118458.91558797100,118756.77993552800,119458.959655996,120824.84692794200,122638.4891689810,124787.47948233200,126876.2901680690,129011.80657767700,131110.9713826760,133309.947016321,135166.73072495300,136768.1816598940,138384.6728627920,139061.53307873100,138768.26404988500,137414.41842316900,136884.96069089600,137231.77123450400,138067.18918255600,140114.11836871300,142620.87166411300,145559.42444824100,147818.46200061300,149527.6898154320,151110.07145476600,151900.349457009,152144.15539004900,151776.3268531820,151629.0746271300,151443.19256120900,151364.04626232100,151310.94996142300,151727.1336073440,152464.0103193350,153488.19334356100,154717.484405936
18,40,Hawaii,state,,591749.825011705,595150.4847444250,599120.6740927980,601734.5425279700,603336.6989749480,604694.6361008180,607386.402381152,610710.3190001910,614266.5703590610,617785.267558918,621650.3881063520,626352.1456393880,631331.8067407260,635489.4038467640,639782.7891712130,643813.8167326390,647818.617390975,651463.5817354260,654799.0373718750,658568.0160806130,662510.9436890720,666919.7500428230,670570.5080849930,673538.4826839130,676168.8153777350,679006.4638683050,682557.3978948370,685947.4640097460,689765.8637278870,692286.3812952140,694590.5968197630,696758.3923652820,698801.9740669110,700382.7151319390,700726.9283933080,701070.6591458070,700724.8874378830,700687.4771882520,701412.0036449080,702853.3219483900,703603.7238474040,703644.2866661310,703425.7355510040,703147.8556156870,702837.9587131780,702999.364407815,704714.0450279580,707035.473142445,709902.6166687920,712713.5936812810,715689.0788128590,718538.3423820880,719609.1886317880,718941.6511180320,718601.3956868480,721212.6866708160,727695.5094565210,735842.9819532550,745553.3847674030,755373.1141680180,764957.6023250770,774658.1924970670,785040.9818329040,797307.4886584670,810949.5006454500,825756.6107221850,837583.0599781590,844516.4827511190,848693.6313113290,854759.4989812850,864477.4167544250,875416.262885586,894699.2186909400,920647.3940898750,952429.8499648240,977399.1257540620,995373.0485752530,1005166.3496883500,1007567.9569496200,1003253.1949584500,995213.9625668230,988391.3184531460,984090.0620776450,979299.9261358780,972227.223218766,964705.3622706300,960638.7083241980,961367.4688062850,964786.0899260540
39,41,New Hampshire,state,,248616.6435355160,249316.94501216900,249807.32869221600,250571.9497812280,252006.46940242600,253733.4276837480,255019.42753069100,255789.92918704100,256468.639119904,257445.8975290330,258883.3272936490,260753.17865949800,262651.5106291630,264465.71406235900,266131.4049368740,268105.4794108050,270095.2040755030,272003.9562653890,273648.0472828530,275087.7320267780,276292.89148712500,277614.0815771170,279089.6522526370,280799.839575989,282436.0357166930,283875.00242161500,285703.12982087600,287606.9877533840,289837.7750003600,291717.11041630000,293643.56098072400,295179.4262294780,296304.4950913580,296898.7618563520,297346.98497471000,297886.2528435610,298307.41603287400,299022.8096421000,300169.67616675200,301665.94093954500,303216.1989460720,304835.6851314410,306703.5103049620,308408.170177772,309691.918759379,310938.2195159190,312530.81240124000,314290.23350186900,316288.2579637290,318325.1519244680,320783.2607409710,323149.48470443000,325098.2772803540,326632.1123988180,328377.1262369090,331533.96490775800,336575.2277880330,342833.8262262820,349622.0538179230,356362.2469442520,362821.6991163750,369534.3649209330,376354.9553543350,383959.98595621100,391683.2250394750,399097.3078606410,404358.59778659800,406003.435991286,404723.40473903800,402957.19719768100,403095.90847901600,405060.5883286010,410977.62735253400,420197.12446500800,432344.43059222400,443856.93175550700,453044.26532701100,459393.6967365700,462062.98486102300,461895.5783275480,460198.7891775000,459264.36921386300,459470.5978861760,459622.1772850430,459098.9523698160,458677.44789635000,459692.54909858100,461902.6780126750,465526.8022671190
28,42,Maine,state,,183379.42143864000,184122.77375434300,184646.79178718200,185417.23649258000,186476.47124907200,187895.6507196330,188992.66552117800,189886.98183804900,190791.5424459630,191890.5346289060,193237.35953901300,194678.61002329500,195892.27022252400,196920.4950162830,197864.6182318790,199164.27860048400,200535.7615504360,202123.82710494000,203596.0573992780,204980.244254075,205958.529624196,206855.39090767300,207761.26928840100,208768.0548779780,209821.55801259900,210741.99221386900,212043.17830602200,213553.63043725500,215199.154823478,216639.4885345020,218243.16712855500,220021.66349787300,221502.44069455000,222344.44367093600,222926.32422303700,223638.15641876200,224303.18892783100,224889.91433809,225615.36536860500,226485.8418369930,227103.6132100030,227703.68171160500,228522.66160529600,229842.94306543500,231014.96772791400,232385.86830527200,233939.6654487610,235499.7126047380,237133.79664266500,238798.22832586400,240975.4682019210,243203.62499462100,245121.90326280200,246768.26747321600,248769.5797076820,251976.5148843150,256610.66409556900,262011.10641524300,267785.89859384900,273453.61187777100,278730.283823642,283831.8651189350,288657.88664703800,293887.19649311400,299852.260566321,306745.4826532070,313214.95344755200,317182.52225741100,318615.57560584600,318865.2999511230,320204.9328002210,322380.2037009050,326683.2097286900,332726.1008288650,340535.5608993300,348786.49275953900,356266.8597556020,362208.3165669150,364941.1172022490,364545.87511619600,362374.19461947600,360472.92537663100,359469.29179262900,358933.8040864840,359636.7627715850,360700.03766726600,362828.5299618350,365237.90539471000,369279.9885556240
50,43,Rhode Island,state,,250757.98561043600,252064.2507092890,252964.13624914700,253859.82264245800,255136.70968213200,256738.2970223360,258219.71709956200,259403.78931271600,260748.17737163800,262067.12792386300,263803.8699507200,265602.69378430000,267528.69966134000,269314.03831340000,271138.19716469600,273270.0488847020,275404.11132655300,277330.6660035630,278842.4834086070,280011.7283106560,281274.6792936690,282635.2214164990,284501.60769835300,286447.9753056300,288287.86245342500,289692.8271369260,291257.3469644450,292895.31060618100,294587.9636756440,295878.7244551870,297393.38426536700,298923.0098190420,300304.4367508050,300961.4305243980,301203.58725700100,301364.592042723,301614.5686937250,302313.12639362500,303288.0510425650,304652.6749709770,305686.21854293300,306645.65949079300,307343.45184695000,308026.5142648000,308776.72895780900,309824.98460751700,311581.5676068250,313486.09395092,316085.5947369220,318758.9008005970,321744.0638528870,324346.29795392400,325641.510005721,325941.1846412180,326205.9457021990,327998.9278065690,331730.4116162280,336896.60877611300,343036.2220328040,349460.6522831310,355466.3207764670,361493.0777924320,367545.2358502920,373786.8837115880,379799.28939128600,385176.77256088500,388804.77824656900,390267.4356132070,390020.3647545930,389629.39578486600,390224.2734483090,391749.6500440900,395836.34129380600,402272.41972234100,410879.57104512800,419228.2844397940,426541.4268822620,432390.7680361920,435518.5907007620,435513.3438190240,433556.3721064190,432266.1990607080,432055.409105772,432042.3759048220,432369.9258697720,432779.2027193390,434272.3158990030,435882.36194124300,438699.65610491000
35,44,Montana,state,,221930.69942782500,223264.86143962700,224078.15235648400,224637.19293959900,225083.97224308800,225642.47684102700,226145.3558189460,226470.0872066240,226706.72517150700,226986.29142055800,227763.0868093230,229003.1033327790,230208.6896434690,231391.1408328740,232435.57122076100,233916.64955196500,235322.75314553100,236814.09976347700,238136.14098538100,239648.48115500100,240850.64012583200,241984.8410087180,242897.8059015770,244005.6093390670,245146.35019474200,246323.93183315500,247840.9288928130,249405.5300660370,251063.4321991240,252481.72480559000,254095.14949469200,255601.8421470330,256932.75395334000,257846.79086708000,258683.72738744900,259357.9911418340,260414.00818641800,261834.156744194,263911.39652141300,265969.10640449400,267702.1776275250,269178.43277002000,270595.426767177,272326.23975970600,273680.1037275040,274837.4258968500,276010.23995687500,277453.1844109890,279422.6032103220,281684.08735135900,284581.32338013400,287260.54182978,289009.7325597680,289818.57159061300,290927.9499963270,293411.42892037500,297649.15465328300,302648.9202222520,308724.4841979990,315386.78843770900,322281.4876682950,329345.8632709110,336997.93970581600,345599.06355037000,354809.7767528490,363630.2233891580,371149.96080694700,377453.29477175700,382259.5938058680,386892.70677385900,391727.3107142380,397318.76120994100,405031.2825500270,413789.48142919200,424342.9861086720,435326.7658156340,445463.0832676610,453483.21498936500,456499.13670196100,455561.3067852290,451490.5950510000,447914.5562112,444952.02726171000,441976.0325900340,440451.05681356600,441492.69878870900,445357.57909966600,449970.6502546450,454418.2144574160
13,45,Delaware,state,,235106.11995665800,236347.20734092300,237307.35332875100,238322.8488020700,239373.1002857320,240767.1335201040,241775.32928901600,242755.4994337570,243423.7301615790,244351.4449012460,245120.42848269800,246148.42390918600,247318.24343959000,248897.161476869,250429.1271565730,251554.22162067500,251998.30066264300,252222.61866444000,252192.9122438300,252515.30104057400,253115.54322125600,253866.50539908500,254179.51671768400,254380.09540054600,254801.6006144760,255727.88042989500,257061.3390660380,258412.662148059,259591.4290047660,260280.08647540300,260614.33246866600,260726.698509002,261073.7396971960,261369.25645799100,261774.14701430500,262187.60324178700,263238.74146320800,264835.6348342400,266568.64143603300,268093.066566807,268809.3746700770,268978.2348512910,268829.40005546100,268903.45903072200,268719.46584850600,268435.6017318390,268446.4656379950,269057.6208604910,270178.3308843170,271733.9327182160,273605.05551289800,275154.7768303120,275704.91631519400,275877.5298186330,276695.5130726610,278653.9850112460,281740.51940067000,285539.3250343030,290214.72646671300,295483.71594150300,300818.22358151500,306223.4690900460,310786.38518747000,315079.64855087100,319221.8689965370,323834.01605581400,327450.8033742020,329448.9176542980,329701.6720623580,330188.8896822390,331643.0607285760,334226.90585488600,338451.8146367100,343673.9948233460,349889.0935106500,355882.44677421900,361008.73933258800,364903.44848387900,366421.0625112910,366591.00998397800,365553.50902298100,365104.3554607410,364816.9041610000,364756.4033244490,364607.44306791900,364885.67015224600,366823.2143229680,369382.7167976070,373034.45512214800
52,46,South Dakota,state,,164821.99451620800,165892.93228417500,166480.60129015200,166889.36701072900,167310.94121586500,167895.26796816600,168461.75611982800,168986.76990969200,169645.71052072600,170365.1030229130,171161.1750966050,171952.17174909000,172720.50294836700,173510.36747893500,174324.10318688200,175355.98830916800,176354.9237225470,177213.53794372200,177864.7530608470,178394.2915298830,179067.9561910770,179885.74479497900,180920.5656555690,181824.879322161,182605.05280912700,183280.7733389440,184253.53955037300,185216.42115778500,186227.80043446300,186835.9873026690,187691.9030213430,188432.27453454000,189257.27253541100,189723.96087173600,190390.12749415500,191210.00196269800,192192.34927527200,193258.75685175600,194439.04268233100,195599.05503067500,196548.65931224700,197367.55305276900,198075.61311318400,198771.7042066970,199420.2133811490,200440.29935420200,201661.95994026900,203018.50230840000,204050.51254133300,204928.56264318300,205970.6165699460,207189.38983574100,208284.37226580600,209113.21046060900,210235.42556520700,211848.32628290600,214337.1117057660,216913.03952436600,219738.82756463500,222167.74286787400,224439.83458000300,226943.92383246200,229697.16503282100,232953.28036429100,236665.96116325000,240688.7178063260,244596.3027212370,247503.81918049200,249306.2740780960,250813.2833669350,252961.48494860200,255982.1978250250,260182.21301216800,264898.15230004600,270277.8153830980,275599.33845759000,280468.01011383500,284455.7158503150,286712.55616417500,287311.81110524700,286681.23178475700,286426.484825007,286497.31317545300,286503.2680070690,286560.76702689400,287256.3500445880,289162.54929878900,291268.0178308560,293259.8694769710
